period,period_date,pref_code,prefecture,status_code,residence_status,n_residents,is_unknown_pref
2016-12,2016-12-31,17,石川県,05,宗教,14,False
2016-12,2016-12-31,17,石川県,07,高度専門職１号イ,5,False
2016-12,2016-12-31,17,石川県,08,高度専門職１号ロ,2,False
2016-12,2016-12-31,17,石川県,11,経営・管理,25,False
2016-12,2016-12-31,17,石川県,13,医療,9,False
2016-12,2016-12-31,17,石川県,15,教育,110,False
2016-12,2016-12-31,17,石川県,16,技術・人文知識・国際業務,406,False
2016-12,2016-12-31,17,石川県,17,企業内転勤,25,False
2016-12,2016-12-31,17,石川県,19,興行,26,False
2016-12,2016-12-31,17,石川県,20,技能,167,False
2016-12,2016-12-31,17,石川県,23,技能実習１号イ,53,False
2016-12,2016-12-31,17,石川県,24,技能実習１号ロ,1377,False
2016-12,2016-12-31,17,石川県,25,技能実習２号イ,24,False
2016-12,2016-12-31,17,石川県,26,技能実習２号ロ,1934,False
2016-12,2016-12-31,17,石川県,29,文化活動,40,False
2016-12,2016-12-31,17,石川県,31,留学,1951,False
2016-12,2016-12-31,17,石川県,32,研修,3,False
2016-12,2016-12-31,17,石川県,33,家族滞在,645,False
2016-12,2016-12-31,17,石川県,34,特定活動,133,False
2016-12,2016-12-31,17,石川県,35,永住者,2745,False
2016-12,2016-12-31,17,石川県,36,日本人の配偶者等,619,False
2016-12,2016-12-31,17,石川県,37,永住者の配偶者等,87,False
2016-12,2016-12-31,17,石川県,38,定住者,698,False
2016-12,2016-12-31,17,石川県,39,特別永住者,1308,False
2016-12,2016-12-31,18,福井県,03,教授,23,False
2016-12,2016-12-31,18,福井県,05,宗教,8,False
2016-12,2016-12-31,18,福井県,07,高度専門職１号イ,2,False
2016-12,2016-12-31,18,福井県,08,高度専門職１号ロ,1,False
2016-12,2016-12-31,18,福井県,11,経営・管理,16,False
2016-12,2016-12-31,18,福井県,14,研究,2,False
2016-12,2016-12-31,18,福井県,15,教育,123,False
2016-12,2016-12-31,18,福井県,16,技術・人文知識・国際業務,198,False
2016-12,2016-12-31,18,福井県,17,企業内転勤,26,False
2016-12,2016-12-31,18,福井県,19,興行,6,False
2016-12,2016-12-31,18,福井県,20,技能,74,False
2016-12,2016-12-31,18,福井県,23,技能実習１号イ,28,False
2016-12,2016-12-31,18,福井県,24,技能実習１号ロ,1299,False
2016-12,2016-12-31,18,福井県,25,技能実習２号イ,62,False
2016-12,2016-12-31,18,福井県,26,技能実習２号ロ,1737,False
2016-12,2016-12-31,18,福井県,29,文化活動,11,False
2016-12,2016-12-31,18,福井県,31,留学,389,False
2016-12,2016-12-31,18,福井県,32,研修,18,False
2016-12,2016-12-31,18,福井県,33,家族滞在,197,False
2016-12,2016-12-31,18,福井県,34,特定活動,116,False
2016-12,2016-12-31,18,福井県,35,永住者,3850,False
2016-12,2016-12-31,18,福井県,36,日本人の配偶者等,732,False
2016-12,2016-12-31,18,福井県,37,永住者の配偶者等,86,False
2016-12,2016-12-31,18,福井県,38,定住者,1546,False
2016-12,2016-12-31,18,福井県,39,特別永住者,2057,False
2016-12,2016-12-31,19,山梨県,03,教授,25,False
2016-12,2016-12-31,19,山梨県,05,宗教,30,False
2016-12,2016-12-31,19,山梨県,06,報道,1,False
2016-12,2016-12-31,19,山梨県,07,高度専門職１号イ,1,False
2016-12,2016-12-31,19,山梨県,08,高度専門職１号ロ,11,False
2016-12,2016-12-31,19,山梨県,11,経営・管理,135,False
2016-12,2016-12-31,19,山梨県,13,医療,5,False
2016-12,2016-12-31,19,山梨県,15,教育,112,False
2016-12,2016-12-31,19,山梨県,16,技術・人文知識・国際業務,599,False
2016-12,2016-12-31,19,山梨県,17,企業内転勤,31,False
2016-12,2016-12-31,19,山梨県,19,興行,11,False
2016-12,2016-12-31,19,山梨県,20,技能,500,False
2016-12,2016-12-31,19,山梨県,23,技能実習１号イ,105,False
2016-12,2016-12-31,19,山梨県,24,技能実習１号ロ,502,False
2016-12,2016-12-31,19,山梨県,25,技能実習２号イ,12,False
2016-12,2016-12-31,19,山梨県,26,技能実習２号ロ,635,False
2016-12,2016-12-31,19,山梨県,29,文化活動,8,False
2016-12,2016-12-31,19,山梨県,31,留学,1145,False
2016-12,2016-12-31,19,山梨県,32,研修,9,False
2016-12,2016-12-31,19,山梨県,33,家族滞在,839,False
2016-12,2016-12-31,19,山梨県,34,特定活動,145,False
2016-12,2016-12-31,19,山梨県,35,永住者,6428,False
2016-12,2016-12-31,19,山梨県,36,日本人の配偶者等,1230,False
2016-12,2016-12-31,19,山梨県,37,永住者の配偶者等,203,False
2016-12,2016-12-31,19,山梨県,38,定住者,1671,False
2016-12,2016-12-31,19,山梨県,39,特別永住者,527,False
2016-12,2016-12-31,20,長野県,03,教授,41,False
2016-12,2016-12-31,20,長野県,04,芸術,3,False
2016-12,2016-12-31,20,長野県,05,宗教,75,False
2016-12,2016-12-31,20,長野県,07,高度専門職１号イ,6,False
2016-12,2016-12-31,20,長野県,08,高度専門職１号ロ,4,False
2016-12,2016-12-31,20,長野県,11,経営・管理,131,False
2016-12,2016-12-31,20,長野県,13,医療,22,False
2016-12,2016-12-31,20,長野県,14,研究,1,False
2016-12,2016-12-31,20,長野県,15,教育,201,False
2016-12,2016-12-31,20,長野県,16,技術・人文知識・国際業務,814,False
2016-12,2016-12-31,20,長野県,17,企業内転勤,60,False
2016-12,2016-12-31,20,長野県,19,興行,26,False
2016-12,2016-12-31,20,長野県,20,技能,426,False
2016-12,2016-12-31,20,長野県,23,技能実習１号イ,167,False
2016-12,2016-12-31,20,長野県,24,技能実習１号ロ,1736,False
2016-12,2016-12-31,20,長野県,25,技能実習２号イ,28,False
2016-12,2016-12-31,20,長野県,26,技能実習２号ロ,2158,False
2016-12,2016-12-31,20,長野県,29,文化活動,17,False
2016-12,2016-12-31,20,長野県,31,留学,1688,False
2016-12,2016-12-31,20,長野県,32,研修,31,False
2016-12,2016-12-31,20,長野県,33,家族滞在,918,False
2016-12,2016-12-31,20,長野県,34,特定活動,784,False
2016-12,2016-12-31,20,長野県,35,永住者,13342,False
2016-12,2016-12-31,20,長野県,36,日本人の配偶者等,3507,False
2016-12,2016-12-31,20,長野県,37,永住者の配偶者等,449,False
2016-12,2016-12-31,20,長野県,38,定住者,3583,False
2016-12,2016-12-31,20,長野県,39,特別永住者,2265,False
2016-12,2016-12-31,21,岐阜県,03,教授,33,False
2016-12,2016-12-31,21,岐阜県,04,芸術,3,False
2016-12,2016-12-31,21,岐阜県,05,宗教,45,False
2016-12,2016-12-31,21,岐阜県,07,高度専門職１号イ,2,False
2016-12,2016-12-31,21,岐阜県,08,高度専門職１号ロ,2,False
2016-12,2016-12-31,21,岐阜県,11,経営・管理,101,False
2016-12,2016-12-31,21,岐阜県,13,医療,3,False
2016-12,2016-12-31,21,岐阜県,14,研究,2,False
2016-12,2016-12-31,21,岐阜県,15,教育,152,False
2016-12,2016-12-31,21,岐阜県,16,技術・人文知識・国際業務,1065,False
2016-12,2016-12-31,21,岐阜県,17,企業内転勤,85,False
2016-12,2016-12-31,21,岐阜県,19,興行,24,False
2016-12,2016-12-31,21,岐阜県,20,技能,443,False
2016-12,2016-12-31,21,岐阜県,23,技能実習１号イ,100,False
2016-12,2016-12-31,21,岐阜県,24,技能実習１号ロ,4243,False
2016-12,2016-12-31,21,岐阜県,25,技能実習２号イ,149,False
2016-12,2016-12-31,21,岐阜県,26,技能実習２号ロ,6299,False
2016-12,2016-12-31,21,岐阜県,29,文化活動,22,False
2016-12,2016-12-31,21,岐阜県,31,留学,1771,False
2016-12,2016-12-31,21,岐阜県,32,研修,33,False
2016-12,2016-12-31,21,岐阜県,33,家族滞在,1140,False
2016-12,2016-12-31,21,岐阜県,34,特定活動,453,False
2016-12,2016-12-31,21,岐阜県,35,永住者,18379,False
2016-12,2016-12-31,21,岐阜県,36,日本人の配偶者等,2707,False
2016-12,2016-12-31,21,岐阜県,37,永住者の配偶者等,701,False
2016-12,2016-12-31,21,岐阜県,38,定住者,6576,False
2016-12,2016-12-31,21,岐阜県,39,特別永住者,3932,False
2016-12,2016-12-31,22,静岡県,03,教授,68,False
2016-12,2016-12-31,22,静岡県,04,芸術,2,False
2016-12,2016-12-31,22,静岡県,05,宗教,63,False
2016-12,2016-12-31,22,静岡県,07,高度専門職１号イ,4,False
2016-12,2016-12-31,22,静岡県,08,高度専門職１号ロ,22,False
2016-12,2016-12-31,22,静岡県,10,高度専門職２号,1,False
2016-12,2016-12-31,22,静岡県,11,経営・管理,149,False
2016-12,2016-12-31,22,静岡県,13,医療,14,False
2016-12,2016-12-31,22,静岡県,14,研究,13,False
2016-12,2016-12-31,22,静岡県,15,教育,319,False
2016-12,2016-12-31,22,静岡県,16,技術・人文知識・国際業務,2466,False
2016-12,2016-12-31,22,静岡県,17,企業内転勤,412,False
2016-12,2016-12-31,22,静岡県,19,興行,31,False
2016-12,2016-12-31,22,静岡県,20,技能,633,False
2016-12,2016-12-31,22,静岡県,23,技能実習１号イ,662,False
2016-12,2016-12-31,22,静岡県,24,技能実習１号ロ,3277,False
2016-12,2016-12-31,22,静岡県,25,技能実習２号イ,127,False
2016-12,2016-12-31,22,静岡県,26,技能実習２号ロ,4628,False
2016-12,2016-12-31,22,静岡県,29,文化活動,25,False
2016-12,2016-12-31,22,静岡県,31,留学,2906,False
2016-12,2016-12-31,22,静岡県,32,研修,66,False
2016-12,2016-12-31,22,静岡県,33,家族滞在,1993,False
2016-12,2016-12-31,22,静岡県,34,特定活動,686,False
2016-12,2016-12-31,22,静岡県,35,永住者,36377,False
2016-12,2016-12-31,22,静岡県,36,日本人の配偶者等,5853,False
2016-12,2016-12-31,22,静岡県,37,永住者の配偶者等,1432,False
2016-12,2016-12-31,22,静岡県,38,定住者,14154,False
2016-12,2016-12-31,22,静岡県,39,特別永住者,3453,False
2016-12,2016-12-31,23,愛知県,03,教授,540,False
2016-12,2016-12-31,23,愛知県,04,芸術,24,False
2016-12,2016-12-31,23,愛知県,05,宗教,321,False
2016-12,2016-12-31,23,愛知県,06,報道,1,False
2016-12,2016-12-31,23,愛知県,07,高度専門職１号イ,33,False
2016-12,2016-12-31,23,愛知県,08,高度専門職１号ロ,67,False
2016-12,2016-12-31,23,愛知県,09,高度専門職１号ハ,2,False
2016-12,2016-12-31,23,愛知県,10,高度専門職２号,1,False
2016-12,2016-12-31,23,愛知県,11,経営・管理,643,False
2016-12,2016-12-31,23,愛知県,13,医療,25,False
2016-12,2016-12-31,23,愛知県,14,研究,42,False
2016-12,2016-12-31,23,愛知県,15,教育,334,False
2016-12,2016-12-31,23,愛知県,16,技術・人文知識・国際業務,9714,False
2016-12,2016-12-31,23,愛知県,17,企業内転勤,1286,False
2016-12,2016-12-31,23,愛知県,19,興行,150,False
2016-12,2016-12-31,23,愛知県,20,技能,2675,False
2016-12,2016-12-31,23,愛知県,23,技能実習１号イ,437,False
2016-12,2016-12-31,23,愛知県,24,技能実習１号ロ,9891,False
2016-12,2016-12-31,23,愛知県,25,技能実習２号イ,362,False
2016-12,2016-12-31,23,愛知県,26,技能実習２号ロ,13805,False
2016-12,2016-12-31,23,愛知県,29,文化活動,105,False
2016-12,2016-12-31,23,愛知県,31,留学,11858,False
2016-12,2016-12-31,23,愛知県,32,研修,188,False
2016-12,2016-12-31,23,愛知県,33,家族滞在,10043,False
2016-12,2016-12-31,23,愛知県,34,特定活動,4283,False
2016-12,2016-12-31,23,愛知県,35,永住者,84389,False
2016-12,2016-12-31,23,愛知県,36,日本人の配偶者等,13196,False
2016-12,2016-12-31,23,愛知県,37,永住者の配偶者等,3621,False
2016-12,2016-12-31,23,愛知県,38,定住者,28829,False
2016-12,2016-12-31,23,愛知県,39,特別永住者,27559,False
2016-12,2016-12-31,24,三重県,03,教授,20,False
2016-12,2016-12-31,24,三重県,04,芸術,4,False
2016-12,2016-12-31,24,三重県,05,宗教,30,False
2016-12,2016-12-31,24,三重県,07,高度専門職１号イ,1,False
2016-12,2016-12-31,24,三重県,08,高度専門職１号ロ,7,False
2016-12,2016-12-31,24,三重県,11,経営・管理,101,False
2016-12,2016-12-31,24,三重県,13,医療,2,False
2016-12,2016-12-31,24,三重県,14,研究,2,False
2016-12,2016-12-31,24,三重県,15,教育,156,False
2016-12,2016-12-31,24,三重県,16,技術・人文知識・国際業務,1258,False
2016-12,2016-12-31,24,三重県,17,企業内転勤,158,False
2016-12,2016-12-31,24,三重県,19,興行,3,False
2016-12,2016-12-31,24,三重県,20,技能,313,False
2016-12,2016-12-31,24,三重県,23,技能実習１号イ,199,False
2016-12,2016-12-31,24,三重県,24,技能実習１号ロ,2866,False
2016-12,2016-12-31,24,三重県,25,技能実習２号イ,229,False
2016-12,2016-12-31,24,三重県,26,技能実習２号ロ,4496,False
2016-12,2016-12-31,24,三重県,29,文化活動,15,False
2016-12,2016-12-31,24,三重県,31,留学,1012,False
2016-12,2016-12-31,24,三重県,32,研修,9,False
2016-12,2016-12-31,24,三重県,33,家族滞在,1246,False
2016-12,2016-12-31,24,三重県,34,特定活動,557,False
2016-12,2016-12-31,24,三重県,35,永住者,17521,False
2016-12,2016-12-31,24,三重県,36,日本人の配偶者等,2597,False
2016-12,2016-12-31,24,三重県,37,永住者の配偶者等,654,False
2016-12,2016-12-31,24,三重県,38,定住者,7190,False
2016-12,2016-12-31,24,三重県,39,特別永住者,4267,False
2016-12,2016-12-31,25,滋賀県,03,教授,45,False
2016-12,2016-12-31,25,滋賀県,04,芸術,1,False
2016-12,2016-12-31,25,滋賀県,05,宗教,19,False
2016-12,2016-12-31,25,滋賀県,07,高度専門職１号イ,1,False
2016-12,2016-12-31,25,滋賀県,08,高度専門職１号ロ,7,False
2016-12,2016-12-31,25,滋賀県,11,経営・管理,30,False
2016-12,2016-12-31,25,滋賀県,13,医療,3,False
2016-12,2016-12-31,25,滋賀県,14,研究,6,False
2016-12,2016-12-31,25,滋賀県,15,教育,150,False
2016-12,2016-12-31,25,滋賀県,16,技術・人文知識・国際業務,655,False
2016-12,2016-12-31,25,滋賀県,17,企業内転勤,70,False
2016-12,2016-12-31,25,滋賀県,19,興行,3,False
2016-12,2016-12-31,25,滋賀県,20,技能,208,False
2016-12,2016-12-31,25,滋賀県,23,技能実習１号イ,105,False
2016-12,2016-12-31,25,滋賀県,24,技能実習１号ロ,1628,False
2016-12,2016-12-31,25,滋賀県,25,技能実習２号イ,40,False
2016-12,2016-12-31,25,滋賀県,26,技能実習２号ロ,1925,False
2016-12,2016-12-31,25,滋賀県,29,文化活動,24,False
2016-12,2016-12-31,25,滋賀県,31,留学,913,False
2016-12,2016-12-31,25,滋賀県,32,研修,38,False
2016-12,2016-12-31,25,滋賀県,33,家族滞在,518,False
2016-12,2016-12-31,25,滋賀県,34,特定活動,76,False
2016-12,2016-12-31,25,滋賀県,35,永住者,9022,False
2016-12,2016-12-31,25,滋賀県,36,日本人の配偶者等,1865,False
2016-12,2016-12-31,25,滋賀県,37,永住者の配偶者等,341,False
2016-12,2016-12-31,25,滋賀県,38,定住者,4044,False
2016-12,2016-12-31,25,滋賀県,39,特別永住者,4101,False
2016-12,2016-12-31,26,京都府,03,教授,655,False
2016-12,2016-12-31,26,京都府,04,芸術,18,False
2016-12,2016-12-31,26,京都府,05,宗教,83,False
2016-12,2016-12-31,26,京都府,06,報道,4,False
2016-12,2016-12-31,26,京都府,07,高度専門職１号イ,41,False
2016-12,2016-12-31,26,京都府,08,高度専門職１号ロ,25,False
2016-12,2016-12-31,26,京都府,09,高度専門職１号ハ,1,False
2016-12,2016-12-31,26,京都府,10,高度専門職２号,1,False
2016-12,2016-12-31,26,京都府,11,経営・管理,252,False
2016-12,2016-12-31,26,京都府,13,医療,102,False
2016-12,2016-12-31,26,京都府,14,研究,30,False
2016-12,2016-12-31,26,京都府,15,教育,234,False
2016-12,2016-12-31,26,京都府,16,技術・人文知識・国際業務,2196,False
2016-12,2016-12-31,26,京都府,17,企業内転勤,108,False
2016-12,2016-12-31,26,京都府,19,興行,29,False
2016-12,2016-12-31,26,京都府,20,技能,457,False
2016-12,2016-12-31,26,京都府,23,技能実習１号イ,67,False
2016-12,2016-12-31,26,京都府,24,技能実習１号ロ,1002,False
2016-12,2016-12-31,26,京都府,25,技能実習２号イ,28,False
2016-12,2016-12-31,26,京都府,26,技能実習２号ロ,1193,False
2016-12,2016-12-31,26,京都府,29,文化活動,196,False
2016-12,2016-12-31,26,京都府,31,留学,10312,False
2016-12,2016-12-31,26,京都府,32,研修,35,False
2016-12,2016-12-31,26,京都府,33,家族滞在,2069,False
2016-12,2016-12-31,26,京都府,34,特定活動,713,False
2016-12,2016-12-31,26,京都府,35,永住者,8198,False
2016-12,2016-12-31,26,京都府,36,日本人の配偶者等,2170,False
2016-12,2016-12-31,26,京都府,37,永住者の配偶者等,310,False
2016-12,2016-12-31,26,京都府,38,定住者,1081,False
2016-12,2016-12-31,26,京都府,39,特別永住者,23501,False
2016-12,2016-12-31,27,大阪府,03,教授,546,False
2016-12,2016-12-31,27,大阪府,04,芸術,25,False
2016-12,2016-12-31,27,大阪府,05,宗教,336,False
2016-12,2016-12-31,27,大阪府,06,報道,5,False
2016-12,2016-12-31,27,大阪府,07,高度専門職１号イ,26,False
2016-12,2016-12-31,27,大阪府,08,高度専門職１号ロ,99,False
2016-12,2016-12-31,27,大阪府,09,高度専門職１号ハ,2,False
2016-12,2016-12-31,27,大阪府,10,高度専門職２号,6,False
2016-12,2016-12-31,27,大阪府,11,経営・管理,1681,False
2016-12,2016-12-31,27,大阪府,12,法律・会計業務,2,False
2016-12,2016-12-31,27,大阪府,13,医療,215,False
2016-12,2016-12-31,27,大阪府,14,研究,72,False
2016-12,2016-12-31,27,大阪府,15,教育,576,False
2016-12,2016-12-31,27,大阪府,16,技術・人文知識・国際業務,12516,False
2016-12,2016-12-31,27,大阪府,17,企業内転勤,677,False
2016-12,2016-12-31,27,大阪府,19,興行,191,False
2016-12,2016-12-31,27,大阪府,20,技能,1803,False
2016-12,2016-12-31,27,大阪府,23,技能実習１号イ,104,False
2016-12,2016-12-31,27,大阪府,24,技能実習１号ロ,3694,False
2016-12,2016-12-31,27,大阪府,25,技能実習２号イ,93,False
2016-12,2016-12-31,27,大阪府,26,技能実習２号ロ,4584,False
2016-12,2016-12-31,27,大阪府,29,文化活動,170,False
2016-12,2016-12-31,27,大阪府,31,留学,22758,False
2016-12,2016-12-31,27,大阪府,32,研修,127,False
2016-12,2016-12-31,27,大阪府,33,家族滞在,8469,False
2016-12,2016-12-31,27,大阪府,34,特定活動,2942,False
2016-12,2016-12-31,27,大阪府,35,永住者,47040,False
2016-12,2016-12-31,27,大阪府,36,日本人の配偶者等,9164,False
2016-12,2016-12-31,27,大阪府,37,永住者の配偶者等,2382,False
2016-12,2016-12-31,27,大阪府,38,定住者,9227,False
2016-12,2016-12-31,27,大阪府,39,特別永住者,88124,False
2016-12,2016-12-31,28,兵庫県,03,教授,231,False
2016-12,2016-12-31,28,兵庫県,04,芸術,4,False
2016-12,2016-12-31,28,兵庫県,05,宗教,342,False
2016-12,2016-12-31,28,兵庫県,07,高度専門職１号イ,21,False
2016-12,2016-12-31,28,兵庫県,08,高度専門職１号ロ,36,False
2016-12,2016-12-31,28,兵庫県,09,高度専門職１号ハ,2,False
2016-12,2016-12-31,28,兵庫県,10,高度専門職２号,1,False
